route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,block_code,vehicle_type
tallinna-lin_bus_24,43492,6300,"Estonia",0,152009,tallinna-lin_bus_24_a-b,1,24-02,N
tallinna-lin_bus_24,43492,6301,"Estonia",0,152012,tallinna-lin_bus_24_a-b,1,24-03,N
tallinna-lin_bus_24,43492,6302,"Estonia",0,152013,tallinna-lin_bus_24_a-b,1,24-01,N
tallinna-lin_bus_24,43492,6303,"Estonia",0,152009,tallinna-lin_bus_24_a-b,1,24-02,N
tallinna-lin_bus_24,43492,6304,"Estonia",0,152012,tallinna-lin_bus_24_a-b,1,24-03,N
tallinna-lin_bus_24,43492,6305,"Estonia",0,152013,tallinna-lin_bus_24_a-b,1,24-01,N
tallinna-lin_bus_24,43492,6306,"Estonia",0,152009,tallinna-lin_bus_24_a-b,1,24-02,N
tallinna-lin_bus_24,43492,6307,"Estonia",0,152012,tallinna-lin_bus_24_a-b,1,24-03,N
tallinna-lin_bus_24,44623,6308,"Estonia",0,156244,tallinna-lin_bus_24_a-b,1,24-01,N
tallinna-lin_bus_24,44623,6309,"Estonia",0,156241,tallinna-lin_bus_24_a-b,1,24-02,N
tallinna-lin_bus_24,44623,6310,"Estonia",0,156243,tallinna-lin_bus_24_a-b,1,24-03,N
tallinna-lin_bus_24,44623,6311,"Estonia",0,156244,tallinna-lin_bus_24_a-b,1,24-01,N
tallinna-lin_bus_24,44623,6312,"Estonia",0,156241,tallinna-lin_bus_24_a-b,1,24-02,N
tallinna-lin_bus_24,44623,6313,"Estonia",0,156243,tallinna-lin_bus_24_a-b,1,24-03,N
tallinna-lin_bus_24,44623,6314,"Estonia",0,156244,tallinna-lin_bus_24_a-b,1,24-01,N
tallinna-lin_bus_24,44623,6315,"Estonia",0,156241,tallinna-lin_bus_24_a-b,1,24-02,N
tallinna-lin_bus_24,44623,6316,"Estonia",0,156243,tallinna-lin_bus_24_a-b,1,24-03,N
tallinna-lin_bus_24,44623,6317,"Estonia",0,156244,tallinna-lin_bus_24_a-b,1,24-01,N
tallinna-lin_bus_24,44623,6318,"Estonia",0,156241,tallinna-lin_bus_24_a-b,1,24-02,N
tallinna-lin_bus_24,44623,6319,"Estonia",0,156242,tallinna-lin_bus_24_a-b,1,24-04,N
tallinna-lin_bus_24,44623,6320,"Estonia",0,156243,tallinna-lin_bus_24_a-b,1,24-03,N
tallinna-lin_bus_24,44623,6321,"Estonia",0,156244,tallinna-lin_bus_24_a-b,1,24-01,N
tallinna-lin_bus_24,44623,6322,"Estonia",0,156242,tallinna-lin_bus_24_a-b,1,24-04,N
tallinna-lin_bus_24,44623,6323,"Estonia",0,156241,tallinna-lin_bus_24_a-b,1,24-02,N
tallinna-lin_bus_24,44623,6324,"Estonia",0,156243,tallinna-lin_bus_24_a-b,1,24-03,N
tallinna-lin_bus_24,44623,6325,"Estonia",0,156244,tallinna-lin_bus_24_a-b,1,24-01,N
tallinna-lin_bus_24,44623,6326,"Estonia",0,156242,tallinna-lin_bus_24_a-b,1,24-04,N
tallinna-lin_bus_24,44623,6327,"Estonia",0,156241,tallinna-lin_bus_24_a-b,1,24-02,N
tallinna-lin_bus_24,44623,6328,"Estonia",0,156243,tallinna-lin_bus_24_a-b,1,24-03,N
tallinna-lin_bus_24,44623,6329,"Estonia",0,156244,tallinna-lin_bus_24_a-b,1,24-01,N
tallinna-lin_bus_24,44623,6330,"Estonia",0,156242,tallinna-lin_bus_24_a-b,1,24-04,N
tallinna-lin_bus_24,44623,6331,"Estonia",0,156241,tallinna-lin_bus_24_a-b,1,24-02,N
tallinna-lin_bus_24,44623,6332,"Estonia",0,156243,tallinna-lin_bus_24_a-b,1,24-03,N
tallinna-lin_bus_24,44623,6333,"Estonia",0,156244,tallinna-lin_bus_24_a-b,1,24-01,N
tallinna-lin_bus_24,44623,6334,"Estonia",0,156242,tallinna-lin_bus_24_a-b,1,24-04,N
tallinna-lin_bus_24,44623,6335,"Estonia",0,156241,tallinna-lin_bus_24_a-b,1,24-02,N
tallinna-lin_bus_24,44623,6336,"Estonia",0,156243,tallinna-lin_bus_24_a-b,1,24-03,N
tallinna-lin_bus_24,44623,6337,"Estonia",0,156244,tallinna-lin_bus_24_a-b,1,24-01,N
tallinna-lin_bus_24,44623,6338,"Estonia",0,156241,tallinna-lin_bus_24_a-b,1,24-02,N
tallinna-lin_bus_24,44623,6339,"Estonia",0,156242,tallinna-lin_bus_24_a-b,1,24-04,N
tallinna-lin_bus_24,44623,6340,"Estonia",0,156243,tallinna-lin_bus_24_a-b,1,24-03,N
tallinna-lin_bus_24,44623,6341,"Estonia",0,156244,tallinna-lin_bus_24_a-b,1,24-01,N
tallinna-lin_bus_24,44623,6342,"Estonia",0,156241,tallinna-lin_bus_24_a-b,1,24-02,N
tallinna-lin_bus_24,44623,6343,"Estonia",0,156242,tallinna-lin_bus_24_a-b,1,24-04,N
tallinna-lin_bus_24,44623,6344,"Estonia",0,156243,tallinna-lin_bus_24_a-b,1,24-03,N
tallinna-lin_bus_24,44623,6345,"Estonia",0,156244,tallinna-lin_bus_24_a-b,1,24-01,N
tallinna-lin_bus_24,44623,6346,"Estonia",0,156241,tallinna-lin_bus_24_a-b,1,24-02,N
tallinna-lin_bus_24,44623,6347,"Estonia",0,156242,tallinna-lin_bus_24_a-b,1,24-04,N
tallinna-lin_bus_24,44623,6348,"Estonia",0,156243,tallinna-lin_bus_24_a-b,1,24-03,N
tallinna-lin_bus_24,44623,6349,"Estonia",0,156244,tallinna-lin_bus_24_a-b,1,24-01,N
tallinna-lin_bus_24,44623,6350,"Estonia",0,156242,tallinna-lin_bus_24_a-b,1,24-04,N
tallinna-lin_bus_24,44623,6351,"Estonia",0,156241,tallinna-lin_bus_24_a-b,1,24-02,N
tallinna-lin_bus_24,44623,6352,"Estonia",0,156243,tallinna-lin_bus_24_a-b,1,24-03,N
tallinna-lin_bus_24,44623,6353,"Estonia",0,156244,tallinna-lin_bus_24_a-b,1,24-01,N
tallinna-lin_bus_24,44623,6354,"Estonia",0,156241,tallinna-lin_bus_24_a-b,1,24-02,N
tallinna-lin_bus_24,44623,6355,"Estonia",0,156243,tallinna-lin_bus_24_a-b,1,24-03,N
tallinna-lin_bus_24,44623,6356,"Estonia",0,156244,tallinna-lin_bus_24_a-b,1,24-01,N
tallinna-lin_bus_24,44623,6357,"Estonia",0,156241,tallinna-lin_bus_24_a-b,1,24-02,N
tallinna-lin_bus_24,44623,6358,"Estonia",0,156243,tallinna-lin_bus_24_a-b,1,24-03,N
tallinna-lin_bus_24,44623,6359,"Estonia",0,156244,tallinna-lin_bus_24_a-b,1,24-01,N
tallinna-lin_bus_24,44623,6360,"Estonia",0,156241,tallinna-lin_bus_24_a-b,1,24-02,N
tallinna-lin_bus_24,44623,6361,"Estonia",0,156243,tallinna-lin_bus_24_a-b,1,24-03,N
tallinna-lin_bus_24,44623,6362,"Estonia",0,156244,tallinna-lin_bus_24_a-b,1,24-01,N
tallinna-lin_bus_24,44623,6363,"Estonia",0,156241,tallinna-lin_bus_24_a-b,1,24-02,N
tallinna-lin_bus_24,44623,6364,"Estonia",0,156243,tallinna-lin_bus_24_a-b,1,24-03,N
tallinna-lin_bus_24,46453,6365,"Mustamäe",1,162498,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,46453,6366,"Mustamäe",1,162497,tallinna-lin_bus_24_b-a,1,24-06,N
tallinna-lin_bus_24,46453,6367,"Mustamäe",1,162499,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,46453,6368,"Mustamäe",1,162495,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,46453,6369,"Mustamäe",1,162498,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,46453,6370,"Mustamäe",1,162496,tallinna-lin_bus_24_b-a,1,24-05,N
tallinna-lin_bus_24,46453,6371,"Mustamäe",1,162497,tallinna-lin_bus_24_b-a,1,24-06,N
tallinna-lin_bus_24,46453,6372,"Mustamäe",1,162499,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,46453,6373,"Mustamäe",1,162495,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,46453,6374,"Mustamäe",1,162498,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,46453,6375,"Mustamäe",1,162496,tallinna-lin_bus_24_b-a,1,24-05,N
tallinna-lin_bus_24,46453,6376,"Mustamäe",1,162500,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,46453,6377,"Mustamäe",1,162497,tallinna-lin_bus_24_b-a,1,24-06,N
tallinna-lin_bus_24,46453,6378,"Mustamäe",1,162499,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,46453,6379,"Mustamäe",1,162495,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,46453,6380,"Mustamäe",1,162498,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,46453,6381,"Mustamäe",1,162496,tallinna-lin_bus_24_b-a,1,24-05,N
tallinna-lin_bus_24,46453,6382,"Mustamäe",1,162500,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,46453,6383,"Mustamäe",1,162499,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,46453,6384,"Mustamäe",1,162497,tallinna-lin_bus_24_b-a,1,24-06,N
tallinna-lin_bus_24,46453,6385,"Mustamäe",1,162495,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,46453,6386,"Mustamäe",1,162500,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,46453,6387,"Mustamäe",1,162498,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,46453,6388,"Mustamäe",1,162497,tallinna-lin_bus_24_b-a,1,24-06,N
tallinna-lin_bus_24,46453,6389,"Mustamäe",1,162499,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,46453,6390,"Mustamäe",1,162495,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,46453,6391,"Mustamäe",1,162498,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,46453,6392,"Mustamäe",1,162497,tallinna-lin_bus_24_b-a,1,24-06,N
tallinna-lin_bus_24,46453,6393,"Mustamäe",1,162499,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,46453,6394,"Mustamäe",1,162495,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,46453,6395,"Mustamäe",1,162498,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,46453,6396,"Mustamäe",1,162497,tallinna-lin_bus_24_b-a,1,24-06,N
tallinna-lin_bus_24,46453,6397,"Mustamäe",1,162499,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,46453,6398,"Mustamäe",1,162495,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,46453,6399,"Mustamäe",1,162498,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,46453,6400,"Mustamäe",1,162496,tallinna-lin_bus_24_b-a,1,24-05,N
tallinna-lin_bus_24,46453,6401,"Mustamäe",1,162497,tallinna-lin_bus_24_b-a,1,24-06,N
tallinna-lin_bus_24,46453,6402,"Mustamäe",1,162499,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,46453,6403,"Mustamäe",1,162495,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,46453,6404,"Mustamäe",1,162498,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,46453,6405,"Mustamäe",1,162500,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,46453,6406,"Mustamäe",1,162496,tallinna-lin_bus_24_b-a,1,24-05,N
tallinna-lin_bus_24,46453,6407,"Mustamäe",1,162497,tallinna-lin_bus_24_b-a,1,24-06,N
tallinna-lin_bus_24,46453,6408,"Mustamäe",1,162499,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,46453,6409,"Mustamäe",1,162495,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,46453,6410,"Mustamäe",1,162498,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,46453,6411,"Mustamäe",1,162500,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,46453,6412,"Mustamäe",1,162496,tallinna-lin_bus_24_b-a,1,24-05,N
tallinna-lin_bus_24,46453,6413,"Mustamäe",1,162497,tallinna-lin_bus_24_b-a,1,24-06,N
tallinna-lin_bus_24,46453,6414,"Mustamäe",1,162499,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,46453,6415,"Mustamäe",1,162495,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,46453,6416,"Mustamäe",1,162498,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,46453,6417,"Mustamäe",1,162500,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,46453,6418,"Mustamäe",1,162496,tallinna-lin_bus_24_b-a,1,24-05,N
tallinna-lin_bus_24,46453,6419,"Mustamäe",1,162497,tallinna-lin_bus_24_b-a,1,24-06,N
tallinna-lin_bus_24,46453,6420,"Mustamäe",1,162499,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,46453,6421,"Mustamäe",1,162495,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,46453,6422,"Mustamäe",1,162500,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,46453,6423,"Mustamäe",1,162498,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,46453,6424,"Mustamäe",1,162497,tallinna-lin_bus_24_b-a,1,24-06,N
tallinna-lin_bus_24,46453,6425,"Mustamäe",1,162499,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,46453,6426,"Mustamäe",1,162495,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,46453,6427,"Mustamäe",1,162498,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,46453,6428,"Mustamäe",1,162497,tallinna-lin_bus_24_b-a,1,24-06,N
tallinna-lin_bus_24,46453,6429,"Mustamäe",1,162499,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,46453,6430,"Mustamäe",1,162495,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,46453,6431,"Mustamäe",1,162498,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,46453,6432,"Mustamäe",1,162497,tallinna-lin_bus_24_b-a,1,24-06,N
tallinna-lin_bus_24,46453,6433,"Mustamäe",1,162499,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,46453,6434,"Mustamäe",1,162495,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,46453,6435,"Mustamäe",1,162498,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,46453,6436,"Mustamäe",1,162497,tallinna-lin_bus_24_b-a,1,24-06,N
tallinna-lin_bus_24,46453,6437,"Mustamäe",1,162499,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,46453,6438,"Mustamäe",1,162495,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,46453,6439,"Mustamäe",1,162498,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,46453,6440,"Mustamäe",1,162497,tallinna-lin_bus_24_b-a,1,24-06,N
tallinna-lin_bus_24,43492,6441,"Mustamäe",1,152013,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,43492,6442,"Mustamäe",1,152009,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,43492,6443,"Mustamäe",1,152012,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,43492,6444,"Mustamäe",1,152013,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,43492,6445,"Mustamäe",1,152009,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,43492,6446,"Mustamäe",1,152012,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,43492,6447,"Mustamäe",1,152013,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,43492,6448,"Mustamäe",1,152009,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,43492,6449,"Mustamäe",1,152012,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,43492,6450,"Mustamäe",1,152013,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,43492,6451,"Mustamäe",1,152009,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,43492,6452,"Mustamäe",1,152010,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,43492,6453,"Mustamäe",1,152012,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,43492,6454,"Mustamäe",1,152013,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,43492,6455,"Mustamäe",1,152010,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,43492,6456,"Mustamäe",1,152009,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,43492,6457,"Mustamäe",1,152012,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,43492,6458,"Mustamäe",1,152013,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,43492,6459,"Mustamäe",1,152010,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,43492,6460,"Mustamäe",1,152009,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,43492,6461,"Mustamäe",1,152012,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,43492,6462,"Mustamäe",1,152013,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,43492,6463,"Mustamäe",1,152010,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,43492,6464,"Mustamäe",1,152009,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,43492,6465,"Mustamäe",1,152012,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,43492,6466,"Mustamäe",1,152013,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,43492,6467,"Mustamäe",1,152010,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,43492,6468,"Mustamäe",1,152009,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,43492,6469,"Mustamäe",1,152012,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,43492,6470,"Mustamäe",1,152013,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,43492,6471,"Mustamäe",1,152009,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,43492,6472,"Mustamäe",1,152010,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,43492,6473,"Mustamäe",1,152012,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,43492,6474,"Mustamäe",1,152013,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,43492,6475,"Mustamäe",1,152009,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,43492,6476,"Mustamäe",1,152010,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,43492,6477,"Mustamäe",1,152012,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,43492,6478,"Mustamäe",1,152013,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,43492,6479,"Mustamäe",1,152009,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,43492,6480,"Mustamäe",1,152010,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,43492,6481,"Mustamäe",1,152012,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,43492,6482,"Mustamäe",1,152013,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,43492,6483,"Mustamäe",1,152010,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,43492,6484,"Mustamäe",1,152009,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,43492,6485,"Mustamäe",1,152012,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,43492,6486,"Mustamäe",1,152013,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,43492,6487,"Mustamäe",1,152009,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,43492,6488,"Mustamäe",1,152012,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,43492,6489,"Mustamäe",1,152013,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,43492,6490,"Mustamäe",1,152009,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,43492,6491,"Mustamäe",1,152012,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,43492,6492,"Mustamäe",1,152013,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,43492,6493,"Mustamäe",1,152009,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,43492,6494,"Mustamäe",1,152012,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,43492,6495,"Mustamäe",1,152013,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,43492,6496,"Mustamäe",1,152009,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,43492,6497,"Mustamäe",1,152012,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,44623,6498,"Mustamäe",1,156244,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,44623,6499,"Mustamäe",1,156241,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,44623,6500,"Mustamäe",1,156243,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,44623,6501,"Mustamäe",1,156244,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,44623,6502,"Mustamäe",1,156241,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,44623,6503,"Mustamäe",1,156243,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,44623,6504,"Mustamäe",1,156244,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,44623,6505,"Mustamäe",1,156241,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,44623,6506,"Mustamäe",1,156243,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,44623,6507,"Mustamäe",1,156244,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,44623,6508,"Mustamäe",1,156241,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,44623,6509,"Mustamäe",1,156242,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,44623,6510,"Mustamäe",1,156243,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,44623,6511,"Mustamäe",1,156244,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,44623,6512,"Mustamäe",1,156242,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,44623,6513,"Mustamäe",1,156241,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,44623,6514,"Mustamäe",1,156243,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,44623,6515,"Mustamäe",1,156244,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,44623,6516,"Mustamäe",1,156242,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,44623,6517,"Mustamäe",1,156241,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,44623,6518,"Mustamäe",1,156243,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,44623,6519,"Mustamäe",1,156244,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,44623,6520,"Mustamäe",1,156242,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,44623,6521,"Mustamäe",1,156241,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,44623,6522,"Mustamäe",1,156243,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,44623,6523,"Mustamäe",1,156244,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,44623,6524,"Mustamäe",1,156242,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,44623,6525,"Mustamäe",1,156241,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,44623,6526,"Mustamäe",1,156243,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,44623,6527,"Mustamäe",1,156244,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,44623,6528,"Mustamäe",1,156241,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,44623,6529,"Mustamäe",1,156242,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,44623,6530,"Mustamäe",1,156243,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,44623,6531,"Mustamäe",1,156244,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,44623,6532,"Mustamäe",1,156241,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,44623,6533,"Mustamäe",1,156242,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,44623,6534,"Mustamäe",1,156243,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,44623,6535,"Mustamäe",1,156244,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,44623,6536,"Mustamäe",1,156241,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,44623,6537,"Mustamäe",1,156242,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,44623,6538,"Mustamäe",1,156243,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,44623,6539,"Mustamäe",1,156244,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,44623,6540,"Mustamäe",1,156242,tallinna-lin_bus_24_b-a,1,24-04,N
tallinna-lin_bus_24,44623,6541,"Mustamäe",1,156241,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,44623,6542,"Mustamäe",1,156243,tallinna-lin_bus_24_b-a,1,24-03,N
tallinna-lin_bus_24,44623,6543,"Mustamäe",1,156244,tallinna-lin_bus_24_b-a,1,24-01,N
tallinna-lin_bus_24,44623,6544,"Mustamäe",1,156241,tallinna-lin_bus_24_b-a,1,24-02,N
tallinna-lin_bus_24,44623,6545,"Mustamäe",1,156243,tallinna-lin_bus_24_b-a,1,24-03,N
